zip_id,zip,city,state
4770,12043,Cobleskill,New York
4771,12045,Coeymans,New York
4772,12046,Coeymans Hollow,New York
4773,12047,Cohoes,New York
4774,12050,Columbiaville,New York
4775,12051,Coxsackie,New York
4776,12052,Cropseyville,New York
4777,12053,Delanson,New York
4778,12054,Delmar,New York
4779,12055,Dormansville,New York
4780,12056,Duanesburg,New York
4781,12057,Eagle Bridge,New York
4782,12058,Earlton,New York
4783,12059,East Berne,New York
4784,12060,East Chatham,New York
4785,12061,East Greenbush,New York
4786,12061,East Grenbush,New York
4787,12062,East Nassau,New York
4788,12063,East Schodack,New York
4789,12064,East Worcester,New York
4790,12065,Clifton Park,New York
4791,12066,Esperance,New York
4792,12067,Feura Bush,New York
4793,12068,Fonda,New York
4794,12069,Fort Hunter,New York
4795,12070,Fort Johnson,New York
4796,12071,Fultonham,New York
4797,12072,Fultonville,New York
4798,12073,Gallupville,New York
4799,12074,Galway,New York
4800,12075,Ghent,New York
4801,12076,Gilboa,New York
4802,12077,Glenmont,New York
4803,12078,Gloversville,New York
4804,12082,Grafton,New York
4805,12083,Greenville,New York
4806,12084,Guilderland,New York
4807,12085,Guilderland Center,New York
4808,12086,Hagaman,New York
4809,12087,Hannacroix,New York
4810,12089,Hoosick,New York
4811,12090,Hoosick Falls,New York
4812,12092,Howes Cave,New York
4813,12093,Jefferson,New York
4814,12094,Johnsonville,New York
4815,12095,Johnstown,New York
4816,12106,Kinderhook,New York
4817,12107,Knox,New York
4818,12108,Lake Pleasant,New York
4819,12110,Latham,New York
4820,12116,Maryland,New York
4821,12117,Mayfield,New York
4822,12118,Mechanicville,New York
4823,12120,Medusa,New York
4824,12121,Melrose,New York
4825,12122,Middleburgh,New York
4826,12123,Nassau,New York
4827,12124,New Baltimore,New York
4828,12125,New Lebanon,New York
4829,12128,Newtonville,New York
4830,12130,Niverville,New York
4831,12131,North Blenheim,New York
4832,12132,North Chatham,New York
4833,12133,North Hoosick,New York
4834,12134,Northville,New York
4835,12136,Old Chatham,New York
4836,12137,Pattersonville,New York
4837,12138,Petersburg,New York
4838,12138,Petersburgh,New York
4839,12139,Piseco,New York
4840,12140,Poestenkill,New York
4841,12141,Quaker Street,New York
4842,12143,Ravena,New York
4843,12144,Rensellear,New York
4844,12144,Rensselaer,New York
4845,12147,Rensselaerville,New York
4846,12148,Rexford,New York
4847,12149,Richmondville,New York
4848,12150,Rotterdam Junction,New York
4849,12151,Round Lake,New York
4850,12153,Sand Lake,New York
4851,12154,Schaghticoke,New York
4852,12155,Schenevus,New York
4853,12156,Schodack Landing,New York
4854,12157,Schoharie,New York
4855,12158,Selkirk,New York
4856,12159,Slingerlands,New York
4857,12160,Sloansville,New York
4858,12161,South Bethlehem,New York
4859,12164,Speculator,New York
4860,12165,Spencertown,New York
4861,12166,Sprakers,New York
4862,12167,Stamford,New York
4863,12168,Stephentown,New York
4864,12169,Stephentown,New York
4865,12170,Stillwater,New York
4866,12172,Stottville,New York
4867,12173,Stuyvesant,New York
4868,12174,Stuyvesant Falls,New York
4869,12175,Summit,New York
4870,12176,Surprise,New York
4871,12177,Tribes Hill,New York
4872,12180,Troy,New York
4873,12181,Troy,New York
4874,12182,Troy,New York
4875,12183,Troy,New York
4876,12184,Valatie,New York
4877,12185,Valley Falls,New York
4878,12186,Voorheesville,New York
4879,12187,Warnerville,New York
4880,12188,Waterford,New York
4881,12189,Watervliet,New York
4882,12189,Wetervliet,New York
4883,12190,Wells,New York
4884,12192,West Coxsackie,New York
4885,12193,Westerlo,New York
4886,12194,West Fulton,New York
4887,12195,West Lebanon,New York
4888,12196,West Sand Lake,New York
4889,12197,Worcester,New York
4890,12198,Wynantskill,New York
4891,1220,Adams,Massachusetts
4892,12201,Albany,New York
4893,12202,Albany,New York
4894,12203,Albany,New York
4895,12203-1490,Albany,New York
4896,12204,Albany,New York
4897,12204,Menands,New York
4898,12205,Albany,New York
4899,12206,Albany,New York
4900,12207,Albany,New York
4901,12208,Albany,New York
4902,12209,Albany,New York
4903,12210,Albany,New York
4904,12211,Albany,New York
4905,122112527,Albany,New York
4906,12212,Albany,New York
4907,1222,Ashley Falls,Massachusetts
4908,12220,Albany,New York
4909,12222,Albany,New York
4910,12223,Albany,New York
4911,12224,Albany,New York
4912,12226,Albany,New York
4913,12227,Albany,New York
4914,12228,Albany,New York
4915,12229,Albany,New York
4916,1223,Becket,Massachusetts
4917,12230,Albany,New York
4918,12231,Albany,New York
4919,12233,Albany,New York
4920,12234,Albany,New York
4921,12237,Albany,New York
4922,1224,Berkshire,Massachusetts
4923,12240,Albany,New York
4924,12242,Albany,New York
4925,12243,Albany,New York
4926,12246,Albany,New York
4927,12247,Albany,New York
4928,1225,Cheshire,Massachusetts
4929,12250,Albany,New York
4930,12256,Albany,New York
4931,1226,Dalton,Massachusetts
4932,12260,Albany,New York
4933,1227,Dalton,Massachusetts
4934,1229,Glendale,Massachusetts
4935,1230,Great Barrington,Massachusetts
4936,12301,Schenectady,New York
4937,12302,Schenectady,New York
4938,12303,Schenectady,New York
4939,12304,Schenectady,New York
4940,12305,Schenectady,New York
4941,12306,Schenectady,New York
4942,12307,Schenectady,New York
4943,12308,Schenectady,New York
4944,12309,Schenectady,New York
4945,12325,Schenectady,New York
4946,12345,Schenectady,New York
4947,1235,Hinsdale,Massachusetts
4948,1236,Housatonic,Massachusetts
4949,1237,Lanesboro,Massachusetts
4950,1238,Lee,Massachusetts
4951,1240,Lenox,Massachusetts
4952,12401,Kingston,New York
4953,12402,Kingston,New York
4954,12404,Accord,New York
4955,12405,Acra,New York
4956,12406,Arkville,New York
4957,12407,Ashland,New York
4958,12409,Bearsville,New York
4959,12410,Big Indian,New York
4960,12411,Bloomington,New York
4961,12412,Boiceville,New York
4962,12413,Cairo,New York
4963,12414,Catskill,New York
4964,12416,Chichester,New York
4965,12417,Connelly,New York
4966,12418,Cornwallville,New York
4967,12419,Cottekill,New York
4968,1242,Lenox Dale,Massachusetts
4969,12420,Cragsmoor,New York
4970,12421,Denver,New York
4971,12422,Durham,New York
4972,12423,East Durham,New York
4973,12424,East Jewett,New York
4974,12427,Elka Park,New York
4975,12428,Ellenville,New York
4976,12429,Esopus,New York
4977,1243,Middlefield,Massachusetts
4978,12430,Fleischmanns,New York
4979,12431,Freehold,New York
4980,12432,Glasco,New York
4981,12433,Glenford,New York
4982,12434,Grand Gorge,New York
4983,12435,Greenfield Park,New York
4984,12436,Haines Falls,New York
4985,12438,Halcottsville,New York
4986,12439,Hensonville,New York
4987,1244,Mill River,Massachusetts
4988,12440,High Falls,New York
4989,12441,Highmount,New York
4990,12442,Hunter,New York
4991,12443,Hurley,New York
4992,12444,Jewett,New York
4993,12446,Kerhonkson,New York
4994,12448,Lake Hill,New York
4995,12449,Kingston,New York
4996,12449,Lake Katrine,New York
4997,1245,Monterey,Massachusetts
4998,12450,Lanesville,New York
4999,12451,Leeds,New York
5000,12452,Lexington,New York
5001,12453,Malden On Hudson,New York
5002,12454,Maplecrest,New York
5003,12455,Margaretville,New York
5004,12456,Mount Marion,New York
5005,12457,Mount Tremper,New York
5006,12458,Napanoch,New York
5007,12459,New Kingston,New York
5008,12460,Oak Hill,New York
5009,12461,Olivebridge,New York
5010,12463,Palenville,New York
5011,12464,Phoenicia,New York
5012,12465,Pine Hill,New York
5013,12466,Port Ewen,New York
5014,12468,Prattsville,New York
5015,12469,Preston Hollow,New York
5016,1247,North Adams,Massachusetts
5017,12470,Purling,New York
5018,12471,Rifton,New York
5019,12472,Rosendale,New York
5020,12473,Round Top,New York
5021,12474,Roxbury,New York
5022,12475,Ruby,New York
5023,12477,Saugerties,New York
5024,12480,Shandaken,New York
5025,12481,Shokan,New York
5026,12482,South Cairo,New York
5027,12483,Spring Glen,New York
5028,12484,Stone Ridge,New York
5029,12485,Tannersville,New York
5030,12486,Tillson,New York
5031,12487,Ulster Park,New York
5032,12489,Wawarsing,New York
5033,12490,West Camp,New York
5034,12491,West Hurley,New York
5035,12492,West Kill,New York
5036,12493,West Park,New York
5037,12494,West Shokan,New York
5038,12495,Willow,New York
5039,12496,Windham,New York
5040,12498,Woodstock,New York
5041,12501,Amenia,New York
5042,12502,Ancram,New York
5043,12503,Ancramdale,New York
5044,12504,Annandale On Hudson,New York
5045,12504-5000,Annandale On Hudson,New York
5046,12506,Bangall,New York
5047,12507,Barrytown,New York
5048,12508,Beacon,New York
5049,12508,City Of Beacon,New York
5050,12510,Billings,New York
5051,12511,Castle Point,New York
5052,12512,Chelsea,New York
5053,12513,Claverack,New York
5054,12514,Clinton Corners,New York
5055,12515,Clintondale,New York
5056,12516,Copake,New York
5057,12517,Copake Falls,New York
5058,12518,Cornwall,New York
5059,1252,North Egremont,Massachusetts
5060,12520,Cornwall On Hudson,New York
5061,12521,Craryville,New York
5062,12522,Dover Plains,New York
5063,12523,Elizaville,New York
5064,12524,Fishkill,New York
5065,12525,Gardiner,New York
5066,12526,Germantown,New York
5067,12527,Glenham,New York
5068,12528,Highland,New York
5069,12529,Hillsdale,New York
5070,1253,Otis,Massachusetts
5071,12530,Hollowville,New York
5072,12531,Holmes,New York
5073,12533,Hopewell Junction,New York
5074,12534,Hudson,New York
5075,12537,Hughsonville,New York
5076,12538,Hyde Park,New York
5077,1254,Richmond,Massachusetts
5078,12540,Lagrangeville,New York
5079,12541,Livingston,New York
5080,12542,Marlboro,New York
5081,12543,Maybrook,New York
5082,12544,Mellenville,New York
5083,12545,Millbrook,New York
5084,12546,Millerton,New York
5085,12547,Milton,New York
5086,12548,Modena,New York
5087,12549,Montgomery,New York
5088,1255,Sandisfield,Massachusetts
5089,12550,Newburgh,New York
5090,12551,Newburgh,New York
5091,12552,Newburgh,New York
5092,12553,New Windsor,New York
5093,12555,Newburgh,New York
5094,1256,Savoy,Massachusetts
5095,12561,New Paltz,New York
5096,12563,Patterson,New York
5097,12564,Pawling,New York
5098,12565,Philmont,New York
5099,12566,Pine Bush,New York
5100,12567,Pine Plains,New York
5101,12568,Plattekill,New York
5102,12569,Pleasant Valley,New York
5103,1257,Sheffield,Massachusetts
5104,12570,Poughquag,New York
5105,12571,Red Hook,New York
5106,12572,Rhinebeck,New York
5107,12574,Rhinecliff,New York
5108,12575,Rock Tavern,New York
5109,12577,Salisbury Mills,New York
5110,12578,Salt Point,New York
5111,1258,South Egremont,Massachusetts
5112,12580,Staatsburg,New York
5113,12581,Stanfordville,New York
5114,12582,Stormville,New York
5115,12583,Tivoli,New York
5116,12584,Vails Gate,New York
5117,12585,Verbank,New York
5118,12586,Walden,New York
5119,12588,Walker Valley,New York
5120,12589,Wallkill,New York
5121,1259,Southfield,Massachusetts
5122,12590,Wappingers Falls,New York
5123,12592,Wassaic,New York
5124,12594,Wingdale,New York
5125,1260,South Lee,Massachusetts
5126,12601,Poughkeepsie,New York
5127,12602,Poughkeepsie,New York
5128,12603,Poughkeepsie,New York
5129,12604,Poughkeepsie,New York
5130,1262,Stockbridge,Massachusetts
5131,1264,Tyringham,Massachusetts
5132,1266,West Stockbridge,Massachusetts
5133,1267,Williamstown,Massachusetts
5134,1270,Windsor,Massachusetts
5135,12701,Monticello,New York
5136,12719,Barryville,New York
5137,12720,Bethel,New York
5138,12721,Bloomingburg,New York
5139,12722,Burlingham,New York
5140,12723,Callicoon,New York
5141,12724,Callicoon Center,New York
5142,12725,Claryville,New York
5143,12726,Cochecton,New York
5144,12727,Cochecton Center,New York
5145,12729,Cuddebackville,New York
5146,12732,Eldred,New York
5147,12733,Fallsburg,New York
5148,12734,Ferndale,New York
5149,12736,Fremont Center,New York
5150,12737,Glen Spey,New York
5151,12738,Glen Wild,New York
5152,12740,Grahamsville,New York
5153,12741,Hankins,New York
5154,12742,Harris,New York
5155,12743,Highland Lake,New York
5156,12745,Hortonville,New York
5157,12746,Huguenot,New York
5158,12747,Hurleyville,New York
5159,12748,Jeffersonville,New York
5160,12749,Kauneonga Lake,New York
5161,12750,Kenoza Lake,New York
5162,12751,Kiamesha Lake,New York
5163,12752,Lake Huntington,New York
5164,12754,Liberty,New York
5165,12758,Livingston Manor,New York
5166,12759,Loch Sheldrake,New York
5167,12760,Long Eddy,New York
5168,12762,Mongaup Valley,New York
5169,12763,Mountain Dale,New York
5170,12764,Narrowsburg,New York
5171,12765,Neversink,New York
5172,12766,North Branch,New York
5173,12767,Obernburg,New York
5174,12768,Parksville,New York
5175,12769,Phillipsport,New York
5176,12770,Pond Eddy,New York
5177,12771,Port Jervis,New York
5178,12775,Rock Hill,New York
5179,12776,Roscoe,New York
5180,12777,Forestburgh,New York
5181,12778,Smallwood,New York
5182,12779,South Fallsburg,New York
5183,12780,Sparrow Bush,New York
5184,12781,Summitville,New York
5185,12783,Swan Lake,New York
5186,12784,Thompsonville,New York
5187,12785,Westbrookville,New York
5188,12786,White Lake,New York
5189,12787,White Sulphur Springs,New York
5190,12788,Woodbourne,New York
5191,12789,Woodridge,New York
5192,12790,Wurtsboro,New York
5193,12791,Youngsville,New York
5194,12792,Yulan,New York
5195,12801,Glens Falls,New York
5196,12803,South Glens Falls,New York
5197,12804,Queensbury,New York
5198,12808,Adirondack,New York
5199,12809,Argyle,New York
5200,12810,Athol,New York
5201,12811,Bakers Mills,New York
5202,12812,Blue Mountain Lake,New York
5203,12814,Bolton Landing,New York
5204,12815,Brant Lake,New York
5205,12816,Cambridge,New York
5206,12817,Chestertown,New York
5207,12819,Clemons,New York
5208,12820,Cleverdale,New York
5209,12821,Comstock,New York
5210,12822,Corinth,New York
5211,12823,Cossayuna,New York
5212,12824,Diamond Point,New York
5213,12827,Fort Ann,New York
5214,12828,Fort Edward,New York
5215,12831,Gansevoort,New York
5216,12832,Granville,New York
5217,12833,Greenfield Center,New York
5218,12834,Greenwich,New York
5219,12835,Hadley,New York
5220,12836,Hague,New York
5221,12837,Hampton,New York
5222,12838,Hartford,New York
5223,12839,Hudson Falls,New York
5224,12841,Huletts Landing,New York
5225,12842,Indian Lake,New York
5226,12843,Johnsburg,New York
5227,12844,Kattskill Bay,New York
5228,12845,Lake George,New York
5229,12846,Lake Luzerne,New York
5230,12847,Long Lake,New York
5231,12848,Middle Falls,New York
5232,12849,Middle Granville,New York
5233,12850,Middle Grove,New York
5234,12851,Minerva,New York
5235,12852,Newcomb,New York
5236,12853,North Creek,New York
5237,12854,North Granville,New York
5238,12855,North Hudson,New York
5239,12856,North River,New York
5240,12857,Olmstedville,New York
5241,12858,Paradox,New York
5242,12859,Porter Corners,New York
5243,12860,Pottersville,New York
5244,12861,Putnam Station,New York
5245,12862,Riparius,New York
5246,12863,Rock City Falls,New York
5247,12864,Sabael,New York
5248,12865,Salem,New York
5249,12866,Saratoga Springs,New York
5250,12870,Schroon Lake,New York
